Unnamed: 0,set_num,set_year,top_5_similar_sets,set_name,set_img_url,theme_id,theme_name,num_parts,A0A5A9,FFFFFF,C91A09,6C6E68,237841,05131D,184632,AA7F2E,F5CD2F,582A12,F2CD37,E4ADC8,AEEFEC,635F52,F08F1C,FCFCFC,0020A0,84B68D,BBE90B,D9E4A7,0055BF,9CA3A8,F8F184,DF6695,E4CD9E,0A3463,720E0F,FF800D,958A73,898788,352100,3F3691,A5A5CB,DBAC34,3E3C39,A95500,923978,4B9F4A,A5A9B4,ADC3C0,C870A0,AA7D55,9BA19D,6D6E5C,F8BB3D,9B9A5A,36AEBF,AC78BA,9FC3E9,E1D5ED,078BC9,FE8A18,FFF03A,DFEEA5,008F9B,5A93DB,A0BCAC,FF698F,D9D9D9,CFE2F7,D09168,E0E0E0,BBA53D,AA4D8E,1B2A34,F2F3F2,583927,764D3B,6074A1,B46A00,575857,C0F500,68BCC5,F6D7B3,BDC6AD,D67572,81007B,FA9C1C,FFA70B,AE7A59,7DBFDD,EBD800,CE1D9B,8320B7,CCA373,755945,x,y
1764,892175-1,2021,"['71735-1', '75290-1', '71739-1', '71737-1', '71705-1']",Jay,https://cdn.rebrickable.com/media/sets/892175-1.jpg,435,Ninjago,12,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237.84951790758691,53.59079542743303
1765,892176-1,2021,"['71741-1', '71705-1', '71799-1', '41101-1', '70655-1']",Thunder Keeper,https://cdn.rebrickable.com/media/sets/892176-1.jpg,435,Ninjago,10,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262.44728677679564,162.84116843877075
1766,892177-1,2021,"['71741-1', '71799-1', '41434-1', '75208-1', '41381-1']",Kai,https://cdn.rebrickable.com/media/sets/892177-1.jpg,435,Ninjago,16,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235.65850345512604,101.8222417046996
1767,892178-1,2021,"['71705-1', '70653-1', '70655-1', '70667-1', '71736-1']",Poulerik,https://cdn.rebrickable.com/media/sets/892178-1.jpg,435,Ninjago,10,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,354.69439718855756,166.93535671131187
1768,892179-1,2021,"['71755-1', '70594-1', '70751-1', '41375-1', '70643-1']",Lloyd,https://cdn.rebrickable.com/media/sets/892179-1.jpg,435,Ninjago,11,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328.4538741947217,180.63087981589504
1769,892180-1,2021,"['71754-1', '71705-1', '71737-1', '71708-1', '71738-1']",Cole,https://cdn.rebrickable.com/media/sets/892180-1.jpg,435,Ninjago,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.3191441910389,110.31136947493536
1770,892181-1,2021,"['71754-1', '71735-1', '71737-1', '71708-1', '71705-1']",Jay,https://cdn.rebrickable.com/media/sets/892181-1.jpg,435,Ninjago,11,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237.31677323774124,185.68423898047715
1771,892182-1,2021,"['71754-1', '71755-1', '71756-1', '71705-1', '71741-1']",Maaray Guard,https://cdn.rebrickable.com/media/sets/892182-1.jpg,435,Ninjago,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204.92923758179026,113.28430014823091
1772,892183-1,2021,"['71754-1', '71705-1', '71737-1', '71708-1', '71767-1']",Nya,https://cdn.rebrickable.com/media/sets/892183-1.jpg,435,Ninjago,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214.20158975587378,65.6035975250021
1773,892184-1,2021,"['71754-1', '71705-1', '71737-1', '71708-1', '71767-1']",Scuba Kai,https://cdn.rebrickable.com/media/sets/892184-1.jpg,435,Ninjago,10,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181.1068411524829,75.51006216729219
1774,892285-1,2022,"['71741-1', '71754-1', '71705-1', '71799-1', '75290-1']",Benthomaar,https://cdn.rebrickable.com/media/sets/892285-1.jpg,435,Ninjago,12,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,343.2063687516402,206.4675897517022
1775,892286-1,2022,"['71741-1', '71705-1', '71739-1', '41434-1', '71735-1']",Lloyd,https://cdn.rebrickable.com/media/sets/892286-1.jpg,435,Ninjago,12,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287.55689118610303,64.668289933876
1776,892287-1,2022,"['71741-1', '71799-1', '41434-1', '75208-1', '71705-1']",Glutinous,https://cdn.rebrickable.com/media/sets/892287-1.jpg,435,Ninjago,25,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,343.9527946611779,140.9462156189433
1777,892288-1,2022,"['71754-1', '71705-1', '71737-1', '71767-1', '71708-1']",Scuba Zane,https://cdn.rebrickable.com/media/sets/892288-1.jpg,435,Ninjago,5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,378.9182959654102,88.21597556114097
1778,892289-1,2022,"['71705-1', '71741-1', '71735-1', '71767-1', '71799-1']",Jay,https://cdn.rebrickable.com/media/sets/892289-1.jpg,435,Ninjago,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292.20491375213817,237.66202798322956
1779,892290-1,2022,"['71735-1', '71737-1', '71774-1', '71705-1', '71741-1']",Cole,https://cdn.rebrickable.com/media/sets/892290-1.jpg,435,Ninjago,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275.4450624635716,50.64311811085081
1780,892291-1,2022,"['71741-1', '71799-1', '41434-1', '75208-1', '71747-1']",Golden Dragon Kai,https://cdn.rebrickable.com/media/sets/892291-1.jpg,435,Ninjago,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,377.1404470911009,91.18206822178948
1781,892292-1,2022,"['71741-1', '41400-1', '71799-1', '71705-1', '3315-1']",Lloyd,https://cdn.rebrickable.com/media/sets/892292-1.jpg,435,Ninjago,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,344.4942599744063,222.19760134452824
1782,892293-1,2022,"['71735-1', '71754-1', '30547-1', '70667-1', '71705-1']",Golden Dragon Zane,https://cdn.rebrickable.com/media/sets/892293-1.jpg,435,Ninjago,15,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372.17785378535405,138.89521192474774
1783,892294-1,2022,"['71741-1', '71774-1', '75290-1', '71754-1', '71799-1']",Overlord,https://cdn.rebrickable.com/media/sets/892294-1.jpg,435,Ninjago,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366.0533864742838,126.77276997221807
1784,892295-1,2022,"['71741-1', '71735-1', '71737-1', '71774-1', '71705-1']",Golden Cole,https://cdn.rebrickable.com/media/sets/892295-1.jpg,435,Ninjago,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,344.07453504444356,104.43300977966392
1785,892296-1,2022,"['71735-1', '75290-1', '71739-1', '71741-1', '75053-1']",Vengestone Guard,https://cdn.rebrickable.com/media/sets/892296-1.jpg,435,Ninjago,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298.86660488037535,151.28222539949974
1786,892297-1,2022,"['71741-1', '71799-1', '41400-1', '3315-1', '71735-1']",Golden Oni Lloyd,https://cdn.rebrickable.com/media/sets/892297-1.jpg,435,Ninjago,14,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262.72736714352345,107.42256872832333
1787,892302-1,2023,"['71741-1', '41400-1', '3315-1', '41008-1', '41130-1']",Golden Dragon Jay,https://cdn.rebrickable.com/media/sets/892302-1.jpg,435,Ninjago,16,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253.02608564977484,74.76580024152142
1788,892303-1,2023,"['71705-1', '71737-1', '71708-1', '71767-1', '71765-1']",Vangelis,https://cdn.rebrickable.com/media/sets/892303-1.jpg,435,Ninjago,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,361.12955987088856,48.678421715771336
1789,892304-1,2023,"['71741-1', '71774-1', '71799-1', '71739-1', '41434-1']",Golden Dragon Cole,https://cdn.rebrickable.com/media/sets/892304-1.jpg,435,Ninjago,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227.71759258710154,159.54204010310522
1790,892305-1,2023,"['71773-1', '70655-1', '71735-1', '71737-1', '71799-1']",Aspheera,https://cdn.rebrickable.com/media/sets/892305-1.jpg,435,Ninjago,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381.49989429908146,144.3902025352117
1791,892306-1,2023,"['71741-1', '71799-1', '71735-1', '71737-1', '71739-1']",Zane,https://cdn.rebrickable.com/media/sets/892306-1.jpg,435,Ninjago,13,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,299.4707799476447,253.22794708541002
1792,892307-1,2023,"['71705-1', '71737-1', '71708-1', '71767-1', '71765-1']",Garmadon,https://cdn.rebrickable.com/media/sets/892307-1.jpg,435,Ninjago,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,354.2592855768351,103.35624761379874
1793,892308-1,2023,"['71741-1', '41434-1', '75208-1', '71799-1', '71722-1']",Kai,https://cdn.rebrickable.com/media/sets/892308-1.jpg,435,Ninjago,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329.3835603901525,137.84722510187692
1794,892309-1,2023,"['71774-1', '71741-1', '41436-1', '71799-1', '71717-1']",Lord Ras,https://cdn.rebrickable.com/media/sets/892309-1.jpg,435,Ninjago,11,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268.96135727364015,143.86868215183532
1795,892310-1,2023,"['41411-1', '71741-1', '70640-1', '70738-1', '891844-1']",Arin,https://cdn.rebrickable.com/media/sets/892310-1.jpg,435,Ninjago,8,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274.516165650271,229.95765023694543
1796,892311-1,2023,"['71741-1', '75021-1', '9551-1', '7676-1', '71735-1']",Imperium Claw Hunter,https://cdn.rebrickable.com/media/sets/892311-1.jpg,435,Ninjago,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260.37763078450143,230.30293124808097
1797,911506-1,2015,"['71741-1', '71799-1', '71705-1', '41101-1', '41130-1']",Snowspeeder,https://cdn.rebrickable.com/media/sets/911506-1.jpg,158,Star Wars,19,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,481.9920676440237,288.60083336269554
1798,911508-1,2015,"['71741-1', '71799-1', '71705-1', '75053-1', '41101-1']",Slave One,https://cdn.rebrickable.com/media/sets/911508-1.jpg,158,Star Wars,20,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,458.05023568392227,106.6487401510611
1799,911509-1,2015,"['71741-1', '41400-1', '3315-1', '41130-1', '41008-1']",Imperial Shooter,https://cdn.rebrickable.com/media/sets/911509-1.jpg,158,Star Wars,20,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,484.0427141966627,138.79933030734645
1800,911510-1,2015,"['71741-1', '41400-1', '3315-1', '41130-1', '41008-1']",Star Destroyer & TIE Fighter,https://cdn.rebrickable.com/media/sets/911510-1.jpg,158,Star Wars,21,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,466.3723519934591,102.28745962528143
1801,911511-1,2015,"['71741-1', '71799-1', '75053-1', '75290-1', '71735-1']",Jedi Weapon Stand,https://cdn.rebrickable.com/media/sets/911511-1.jpg,158,Star Wars,16,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,354.2532046901497,274.3481004429742
1802,911607-1,2016,"['71741-1', '71799-1', '41101-1', '71705-1', '41130-1']",Millennium Falcon,https://cdn.rebrickable.com/media/sets/911607-1.jpg,158,Star Wars,42,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,570.5010171899326,271.6545860909192
1803,911608-1,2016,"['71741-1', '71799-1', '41101-1', '71705-1', '41130-1']",Landspeeder,https://cdn.rebrickable.com/media/sets/911608-1.jpg,158,Star Wars,37,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,488.5343622068382,127.8719077541172
1804,911609-1,2016,"['71741-1', '71799-1', '71705-1', '41101-1', '41130-1']",Naboo Starfighter,https://cdn.rebrickable.com/media/sets/911609-1.jpg,158,Star Wars,34,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404.3900853968307,197.7100250068505
1805,911611-1,2016,"['71741-1', '71799-1', '41101-1', '41130-1', '71705-1']",AAT,https://cdn.rebrickable.com/media/sets/911611-1.jpg,158,Star Wars,37,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,542.9922658097657,273.30209123658653
1806,911612-1,2016,"['71741-1', '71799-1', '71705-1', '41400-1', '41130-1']",Acklay,https://cdn.rebrickable.com/media/sets/911612-1.jpg,158,Star Wars,49,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323.69906056033125,298.9725139207934
1807,911613-1,2016,"['71741-1', '41400-1', '41101-1', '41130-1', '71799-1']",TIE Bomber,https://cdn.rebrickable.com/media/sets/911613-1.jpg,158,Star Wars,26,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457.9640230434174,66.0152171671476
1808,911614-1,2016,"['71741-1', '71799-1', '41130-1', '41101-1', '71705-1']",Yoda's Hut,https://cdn.rebrickable.com/media/sets/911614-1.jpg,158,Star Wars,29,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,536.8428766319896,285.52611108413305
1809,911615-1,2016,"['71741-1', '71799-1', '71705-1', '41101-1', '41130-1']",AT-AT,https://cdn.rebrickable.com/media/sets/911615-1.jpg,158,Star Wars,48,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,433.2084286698184,85.72400248132351
1810,911616-1,2016,"['71741-1', '71799-1', '41101-1', '41130-1', '71705-1']",MTT,https://cdn.rebrickable.com/media/sets/911616-1.jpg,158,Star Wars,45,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,394.3075857362061,222.72317290305332
1811,911617-1,2016,"['71741-1', '71799-1', '71705-1', '41101-1', '41737-1']",Palpatine's Shuttle,https://cdn.rebrickable.com/media/sets/911617-1.jpg,158,Star Wars,37,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,548.294316038159,264.5290185337767
